Nombre del archivo,Texto extraído
CV_03_traductor_04.pdf," Currículum Vitae Nombre: Julien Dubois Dirección: Calle Marqués de Larios 10, 29005 Málaga, España Teléfono: +34 610 987 654 Correo electrónico: julien.dubois@emailficticio.com Nacionalidad: Francesa Perfil Profesional Traductor profesional enfocado en la localización de videojuegos con experiencia en entornos internacionales y en proyectos de gran envergadura. Apasionado por los videojuegos y la adaptación lingüística de contenidos creativos con precisión y sensibilidad cultural. Experiencia Laboral Traductor de Videojuegos - PixelLingo Localization, Toulouse, Francia (2021 - 2024) - Traducción y edición de videojuegos AAA - Coordinación con diseñadores, editores y testers lingüísticos - Cumplimiento de plazos estrictos y estándares de calidad Traductor Freelance - Proyectos internacionales (2017 - 2021) - Adaptación lingüística de guiones interactivos y diálogos - Colaboración con estudios independientes y agencias de localización Educación Grado en Traducción y Localización - Université de Strasbourg (2012 - 2016) Habilidades - Localización de videojuegos AAA - Herramientas CAT (SDL Trados, Smartling, Wordfast) - Redacción creativa - Revisión y control de calidad - Trabajo en equipo y resolución de problemas Idiomas - Francés: Nativo - Inglés: Profesional completo - Español: Intermedio alto"
CV_04_cdatos_01.pdf," Currículum Vitae - Javier Gómez Ruiz Informacion Personal Nombre: Irene Castro Delgado Direccion: Paseo del Prado 18, Valencia, Espana Telefono: +34 699 874 123 Email: irene.castro.dev@example.com LinkedIn: linkedin.com/in/irenecastrodev Perfil Profesional Ingeniera junior en desarrollo de software con enfoque en automatizacion de procesos y recoleccion de datos mediante Python. Detallista y analitica, con competencias en depuracion de codigo, manejo de APIs y scraping estructurado en entornos colaborativos agiles. Experiencia Laboral Python Developer Trainee WebExtract Solutions, Valencia (2023 Presente) - Desarrollo de scripts para extraccion automatizada de datos desde sitios web de contenido educativo y literario. - Trabajo con bibliotecas de scraping (Requests, BeautifulSoup4) y automatizacion con Selenium. - Colaboracion con equipos de QA y DevOps para optimizar pipelines de recoleccion. Asistente de Desarrollo NovaTech Code, Valencia (2022 2023) - Apoyo en tareas de backend con integracion de APIs REST. - Creacion de pruebas funcionales y documentacion de scripts internos. - Participacion en sprints SCRUM y revision de codigo colaborativo. Formacion Academica Grado en Ingenieria de Computadores Universitat de Valencia (2018 2022) Habilidades Currículum Vitae - Javier Gómez Ruiz - Lenguajes: Python, HTML, SQL - Herramientas: Selenium, BeautifulSoup4, Git, Postman - Bases de datos: MySQL, SQLite - APIs REST, testing basico con unittest - Entornos colaborativos: JIRA, GitHub - Idiomas: Espanol (nativo), Ingles (B2), Frances (basico) - Atencion al detalle, planificacion y comunicacion efectiva"
CV_04_cdatos_02.pdf," Curriculum Vitae Nombre: Ignacio Ríos Delgado Email: ignacio.rios@example.com Teléfono: +34 633 852 479 Ubicación: Madrid, España LinkedIn: linkedin.com/in/ignacioriosdata Perfil Profesional Profesional orientado a la innovación con sólida experiencia en liderazgo de proyectos Data & AI. Apasionado por el desarrollo tecnológico, transformación digital y optimización de procesos mediante inteligencia artificial. Visión estratégica y enfoque centrado en el cliente. Experiencia Profesional Responsable de Inteligencia de Datos | NexaTech Group | 2020 - Actualidad - Dirección de soluciones de IA y analítica avanzada para banca y seguros. - Supervisión de arquitecturas de datos escalables en AWS y Azure. - Implementación de soluciones de NLP y análisis predictivo. - Coordinación de un equipo de 50 personas y liderazgo del roadmap estratégico. Consultor en Data & Analytics | DataPulse Iberia | 2013 - 2020 - Desarrollo de modelos de machine learning y segmentación de clientes. - Diseño de pipelines de datos y soluciones de BI. - Participación en proyectos internacionales en colaboración con equipos de LATAM. Formación Académica Máster en Inteligencia Artificial | Universidad de Sevilla | 2016 Grado en Ingeniería de Telecomunicaciones | Universidad de Zaragoza | 2012 Habilidades - Inteligencia Artificial aplicada a negocio - Machine Learning y NLP - Arquitectura de datos en la nube - Liderazgo y gestión de roadmap tecnológico - Gobierno del dato y calidad - Inglés profesional (C1), Italiano intermedio (B1)"
CV_04_cdatos_03.pdf," Currículum Vitae Datos Personales Nombre: Daniel Castro Molina Email: daniel.castro@emailfalso.com Teléfono: +34 677 888 999 Dirección: Calle Ejemplo 101, Madrid, España LinkedIn: linkedin.com/in/danielcastrods GitHub: github.com/danielcastrods Perfil Profesional Científico de Datos en etapa inicial con enfoque en análisis predictivo, ingeniería de datos y desarrollo de soluciones basadas en datos. Gran interés en el aprendizaje automático aplicado al entorno empresarial y experiencia con herramientas modernas de análisis y visualización. Experiencia Profesional Data Analyst Intern - VisionAnalytics Group, Madrid Junio 2023 - Diciembre 2023 - Extracción y limpieza de datos procedentes de CRM y ERP. - Implementación de modelos de predicción de abandono de clientes. - Creación de informes automatizados en Excel y Power BI. - Apoyo en el diseño de pipelines de datos con PySpark. Formación Académica Máster en Ciencia de Datos para Negocios - Universidad Europea de Madrid 2022 - 2023 Grado en Ingeniería Estadística - Universidad de Valencia 2016 - 2020 Habilidades Técnicas - Lenguajes de programación: Python, SQL, Java - Machine Learning: regresión logística, KNN, árboles de decisión - Big Data: PySpark, Apache Kafka - Visualización: Power BI, matplotlib, Plotly - Herramientas: Git, Docker, AWS EC2 - Idiomas: Español (nativo), Inglés (avanzado), Francés (básico)"
CV_04_cdatos_04_05.pdf," Javier Torres Delgado Analista de Datos y Consultor BI Valencia, España Tel: +34 634 321 098 | Email: javier.torres.analytics@example.com | LinkedIn: linkedin.com/in/javiertorresbi Resumen Profesional Analista de Datos con sólida experiencia en inteligencia de negocio, análisis descriptivo y visualización de datos. Capacidad para transformar información compleja en soluciones analíticas accionables. Apasionado por la optimización de procesos y el desarrollo de herramientas que faciliten la toma de decisiones basadas en datos. Experiencia Profesional BI Analyst & Data Consultant - NovaData Consulting Abril 2021 - Actualidad - Implementación de soluciones de inteligencia empresarial utilizando SQL y Power BI. - Desarrollo de reportes automatizados para seguimiento de ventas y operaciones. - Mejora del modelo de datos para eficiencia en consultas analíticas. - Interacción directa con áreas de negocio para identificar requerimientos de análisis. Técnico de Análisis de Datos - Interlogic Group Mayo 2017 - Marzo 2021 - Limpieza, transformación y carga de datos provenientes de distintas fuentes. - Soporte a equipos de marketing y finanzas mediante informes analíticos. - Automatización de procesos con scripts en Python y macros en Excel. - Elaboración de modelos de reporting financiero y de rendimiento comercial. Formación Académica Grado en Ingeniería de Organización Industrial - Universitat Politècnica de València (2011 - 2015) Posgrado en Business Intelligence y Big Data - Escuela de Organización Industrial (2016) Curso Especializado en SQL para Análisis de Datos - Coursera (2020) Habilidades Power BI, SQL, Python, Excel Avanzado, Automatización de Reportes, KPIs, Modelado de Datos, Tableau, DAX, ETL, Visualización de Datos, Data Storytelling Idiomas Español (nativo), Inglés (C1), Alemán (B1)"
CV_04_ingdatos_01.pdf," Marina Ortega Salas Junior Python Developer Alicante, España Tel: +34 690 123 876 | Email: marina.ortega.dev@example.com | LinkedIn: linkedin.com/in/marinaortegadev Resumen Profesional Desarrolladora Python con perfil junior enfocada en soluciones de automatización, procesamiento de datos y desarrollo backend. Con experiencia práctica en web scraping, depuración de código y documentación técnica. Motivada, analítica y con gran interés por seguir creciendo en entornos tecnológicos dinámicos y colaborativos. Experiencia Profesional Desarrolladora Python Junior (Becaria) - NextCode Solutions Marzo 2023 - Octubre 2023 - Desarrollo de scripts en Python para extracción de datos y análisis de contenido web. - Mantenimiento y monitorización de crawlers con Selenium y Requests. - Participación en tareas de testing y validación de datos. - Colaboración con el equipo técnico para integrar APIs externas. Asistente de Desarrollo TI - SoftWareHub Technologies Enero 2022 - Febrero 2023 - Apoyo al equipo de desarrollo backend. - Automatización de tareas de soporte mediante scripts Python. - Revisión de logs de errores y documentación técnica de incidencias. - Primeros pasos en desarrollo de pequeñas funciones de software. Formación Académica Grado en Ingeniería de Tecnologías de la Información - Universidad de Alicante (2017 - 2021) Curso Profesional de Automatización con Python - Coursera (2022) Certificación Python para Análisis de Datos - DataCamp (2023) Habilidades Python, Selenium, Requests, APIs REST, Git, SQL, Bash, HTML/CSS, Visual Studio Code, Unit Testing, Web Scraping, Documentación Técnica Idiomas Español (nativo), Inglés (C1), Francés (A2)"
CV_04_ingdatos_02.pdf," CURRÍCULUM VITAE Claudia Andrea Morales Sánchez Email: claudia.morales.tech@example.com Teléfono: +34 654 321 987 LinkedIn: linkedin.com/in/claudiamoralesdev GitHub: github.com/claudiamoralesdev Ubicación: Bilbao, España Perfil Profesional Ingeniera junior con formación en desarrollo backend, centrada en el ecosistema Python. Experiencia práctica en automatización de procesos, desarrollo de crawlers y servicios de integración mediante APIs. Con mentalidad analítica, trabajo metódico y orientación a resultados en equipos colaborativos. Habilidades Técnicas - Python, Bash, Markdown - Web scraping: Scrapy, Selenium, Requests - REST APIs, JSON, XML - Control de versiones: Git, GitHub - Bases de datos: SQLite, MySQL - Pruebas: pytest, unittest - Herramientas: Docker, JIRA, Postman, Notion - Cloud: AWS (básico) - Office: Excel con fórmulas avanzadas y tablas dinámicas Experiencia Profesional Junior Python Engineer - CodeWise Technologies Bilbao, España - Abr 2023 / Mar 2025 - Desarrollo de scripts para extracción masiva de datos en medios digitales. - Automatización de tareas administrativas mediante código Python. - Soporte técnico a proyectos de integración con APIs externas. - Documentación y pruebas de funcionalidades desarrolladas. Becaria Python Developer - DataLoop Consulting Remoto - Sep 2022 / Feb 2023 - Implementación de tareas automatizadas de clasificación de archivos. - Análisis de estructuras web para generación de scrapers eficientes. - Desarrollo de funciones reutilizables y limpieza de datos. Formación Académica Grado en Ingeniería Informática - Universidad del País Vasco (2017 - 2021) Certificado Profesional: Python para Automatización - Coursera (2023) Idiomas - Español: Nativo - Inglés: B2 Intermedio Alto - Euskera: Intermedio (B1) Proyectos Destacados - WebMonitor Tool: sistema de rastreo para seguimiento de publicaciones literarias. - PDF Parser Service: script automatizado para extracción de contenido y metadatos de documentos PDF. Competencias Personales - Proactividad y autonomía en el trabajo - Buenas habilidades de documentación y organización - Facilidad para el aprendizaje tecnológico - Colaboración eficaz en entornos ágiles"
CV_04_ingdatos_03.pdf," Currículum Vitae - Javier Martín López Datos Personales Nombre: Natalia Romero García Dirección: Paseo de las Ciencias 321, 18014 Granada Teléfono: +34 645 876 543 Correo: natalia.romero@example.com LinkedIn: linkedin.com/in/nataliaromerodata Perfil Profesional Ingeniera de Datos con una mentalidad analítica y orientada a la mejora continua. Experiencia en el diseño, desarrollo y mantenimiento de arquitecturas de datos eficientes para entornos empresariales de alto rendimiento. Especializada en la automatización de procesos y la gestión de soluciones en la nube. Experiencia Laboral Data Engineer - Nexa Data Technologies (2021 - Actualidad) - Implementación de pipelines ETL en entornos cloud utilizando PySpark y Databricks. - Desarrollo de procesos de ingestión y transformación de datos en Azure Data Factory. - Visualización de indicadores clave mediante Power BI. Trainee Data Engineer - SmartData Hub (2019 - 2021) Currículum Vitae - Javier Martín López - Desarrollo de scripts de integración de datos en Python. - Apoyo en la creación de informes automáticos con SQL. - Mantenimiento de bases de datos relacionales y no relacionales. Educación Grado en Ingeniería de Telecomunicaciones - Universidad de Granada (2014 - 2018) Máster en Big Data y Ciencia de Datos - Escuela Superior de Análisis Digital (2020) Habilidades Técnicas - Lenguajes: Python, SQL, R - Herramientas: Azure Data Factory, Databricks, Power BI, Git - BBDD: MySQL, PostgreSQL, Cosmos DB, MongoDB - Idiomas: Español (nativo), Inglés (C1), Francés (B1)"
CV_04_ingdatos_04.pdf," Currículum Vitae Datos Personales Nombre: Elena Navarro Torres Dirección: Calle del Lago 32, 50018 Zaragoza Teléfono: +34 633 456 789 Email: elena.navarro@biportfolio.com LinkedIn: linkedin.com/in/elenanavarro-bi Perfil Profesional Senior Business Intelligence Developer con amplia experiencia en análisis de datos, desarrollo de dashboards y construcción de soluciones de inteligencia de negocio en entornos complejos. Apasionada por convertir datos en conocimiento útil mediante herramientas avanzadas como Power BI, Qlik Sense y soluciones ETL escalables. Experiencia Profesional Senior Business Intelligence Consultant DataVision Analytics, Zaragoza | Enero 2022 - Actualidad - Diseño e implementación de soluciones BI integradas para múltiples departamentos. - Desarrollo de dashboards estratégicos con Qlik Sense y Power BI. - Optimización de procesos ETL y automatización de flujos de datos. Data Intelligence Analyst BI Smart Solutions, Valencia | Abril 2017 - Diciembre 2021 - Análisis y modelado de datos para soluciones de reporting corporativo. - Desarrollo de Data Warehouses y control de calidad de datos. - Apoyo técnico en proyectos de migración y transformación digital. Formación Académica Grado en Ingeniería en Estadística e Informática Universidad de Zaragoza | 2012 - 2016 Habilidades Técnicas - Power BI - Qlik Sense - SQL avanzado - ETL (Informatica, SSIS) - Modelado dimensional - Python para análisis de datos - Data Warehousing - Data Governance Idiomas - Español: Nativo - Inglés: Avanzado (C1) - Alemán: Intermedio (B1)"
CV_04_ingdatos_05.pdf," Currículum Vitae Información Personal Nombre: Marcos Vidal Herrera Dirección: Calle del Sol 789, 46002 Valencia, España Teléfono: +34 697 890 321 Email: marcos.vidal.h@examplemail.com Fecha de nacimiento: 9 de octubre de 1991 Nacionalidad: Española Perfil Profesional Profesional en tecnologías de la información con experiencia en desarrollo backend, gestión de bases de datos y administración de sistemas. Apasionado por la automatización y el desarrollo de soluciones eficientes. Fuerte enfoque en la mejora continua y el trabajo colaborativo. Experiencia Profesional Backend Developer - CodeLogic Tech Marzo 2022 - Actualidad | Valencia, España - Desarrollo de servicios RESTful con Node.js y Python. - Optimización de consultas SQL y administración de PostgreSQL. - Automatización de tareas de despliegue con Docker y Jenkins. Administrador de Sistemas - NetSys IT Services Junio 2017 - Febrero 2022 | Murcia, España - Administración de servidores Linux y Windows. - Gestión de backups, monitoreo de infraestructura y resolución de incidencias. - Configuración de entornos virtualizados y redes corporativas. Formación Académica Grado en Ingeniería Informática - Universidad de Valencia 2009 - 2013 Certificación en Administración de Sistemas Linux - Instituto Tecnológico de Murcia 2015 Habilidades Técnicas - Node.js - Python - PostgreSQL / MySQL - Linux Server Administration - Docker & Jenkins - Git & GitHub - Bash Scripting - CI/CD pipelines Idiomas Español - Nativo Inglés - Intermedio Alto (B2) Italiano - Básico (A2)"
CV_04_jurista_01.pdf," Oferta de Colaboración con Asesoría Fiscal Málaga Descripción de Colaborador Potencial Nombre del Colaborador: Carlos Fernández Ruiz Titulación: Máster en Fiscalidad y Tributación Años de Experiencia: 11 años Especialidades: Gestión tributaria avanzada, asesoría fiscal para startups, contabilidad analítica Herramientas Utilizadas: Gestor Elite, Contasimple, Google Sheets avanzado Clientes Actuales: 61 entre pymes tecnológicas y profesionales liberales Disponibilidad: Inmediata Modalidad: Consultoría externa colaborativa Oficina: Coworking especializado en servicios financieros en Málaga centro Contacto: c.fernandez.fiscal@email.com / 691 345 789 Resumen: Carlos Fernández Ruiz es un asesor fiscal especializado en entornos innovadores y empresas tecnológicas. Con experiencia contrastada en fiscalidad avanzada y contabilidad estratégica, se presenta como una excelente opción para asesorías que buscan un perfil dinámico, actualizado y con fuerte orientación al cliente. Disponible para colaborar bajo modalidad externa con alto nivel de compromiso. Página 1"
CV_04_jurista_02.pdf," Currículum Vitae Datos Personales Nombre: Ricardo Fernández Castaño Dirección: Calle Victoria, 12, 29012 Málaga Teléfono: +34 699 888 321 Correo electrónico: ricardo.fernandez.castano@example.com Fecha de nacimiento: 3 de febrero de 1991 Nacionalidad: Española Perfil Profesional Abogado con amplia experiencia en Derecho Público y Urbanismo, especializado en el análisis de normativa urbanística, tramitación de licencias y procedimientos administrativos. Destaca por su enfoque estratégico, capacidad de redacción jurídica y colaboración con equipos técnicos y legales en proyectos de desarrollo urbano. Experiencia Profesional Abogado Urbanístico Senior García & Partners Urbanismo | Málaga | Enero 2020 - Actualidad - Realización de informes de viabilidad urbanística y seguimiento normativo. - Tramitación de licencias urbanísticas y sectoriales. - Apoyo legal a desarrolladoras inmobiliarias en procedimientos administrativos. - Participación en la redacción de proyectos de expropiación y reparcelación. - Recursos en vía administrativa y contenciosa. Abogado en Derecho Público Consultoría Jurídica UrbanaLex | Córdoba | Abril 2016 - Diciembre 2019 - Elaboración de informes urbanísticos para licitaciones y concursos. - Coordinación legal con arquitectos e ingenieros en proyectos urbanísticos. - Tramitación de expedientes de planeamiento y gestión del suelo. - Representación legal ante organismos públicos. Formación Académica Máster en Derecho Público y Gestión Urbanística Universidad de Sevilla | 2015 - 2016 Grado en Derecho y Administración de Empresas (Doble titulación) Universidad de Málaga | 2009 - 2014 Idiomas Español: Nativo Inglés: Avanzado (C1) Alemán: Intermedio (B1) Habilidades - Derecho Urbanístico y Administrativo - Análisis normativo y jurídico - Gestión de licencias y autorizaciones sectoriales - Redacción de informes y recursos - Coordinación de proyectos multidisciplinares - Dominio de herramientas jurídicas digitales"
CV_04_jurista_03.pdf," Currículum Vitae Datos Personales Nombre: Álvaro Jiménez Ortega Dirección: Calle Ciencia 19, 46021 Valencia, España Teléfono: +34 633 987 654 Correo electrónico: alvaro.jimenez.ortega@email.com LinkedIn: linkedin.com/in/alvarojimenezortega (cid:10)Perfil Profesional Ingeniero especializado en innovación tecnológica con amplia experiencia en la redacción y gestión de proyectos de I+D en el sector energético y de digitalización. Enfocado en resultados, con habilidades de coordinación internacional y conocimientos sólidos en programas europeos de financiación. Inglés C1. (cid:10)Experiencia Profesional Consultor de Proyectos I+D ECOENER INNOVATION S.L. | Valencia | 2021 - Actualidad - Elaboración de propuestas para proyectos en Horizon Europe y programas nacionales. - Gestión de consorcios internacionales en proyectos Smart Grid, LECs y digitalización energética. - Seguimiento técnico-financiero y coordinación con entidades colaboradoras. - Preparación de informes técnicos y participación en reuniones con stakeholders. Asistente Técnico de I+D+i RENOVA INGENIERÍA | Castellón | 2018 - 2021 - Apoyo técnico en la preparación de propuestas de innovación energética. - Análisis de convocatorias, redacción de documentación técnica y control presupuestario. - Interlocución con centros tecnológicos y organismos públicos. (cid:10)Formación Académica Máster en Ingeniería Energética y Medioambiental Universidad Politécnica de Valencia | 2017 - 2018 Grado en Ingeniería Mecánica Universidad de Valencia | 2012 - 2017 (cid:10)Idiomas Inglés: C1 (Cambridge Advanced) Portugués: B1 (cid:10)Habilidades - Proyectos europeos de I+D (Horizon Europe, LIFE) - Smart Grids, Almacenamiento y Comunidades Energéticas - Coordinación técnica y seguimiento financiero - Redacción técnica e interlocución con consorcios - Herramientas: AutoCAD, MS Project, SAP, Excel avanzado"
CV_04_jurista_04.pdf," Marina López Torres Zaragoza, España | +34 677 556 889 | marina.lopez@emailficticio.com LinkedIn: linkedin.com/in/marinalopezfiscal Perfil Profesional Profesional del Derecho con sólida formación en fiscalidad y experiencia en asesoramiento a empresas. Destaco por mi pensamiento estratégico, habilidades interpersonales y enfoque en el cumplimiento normativo. Busco seguir desarrollando mi carrera en el ámbito fiscal dentro de una firma internacional como PwC. Formación Académica Grado en Derecho Universidad de Zaragoza | 2014 – 2018 Máster en Asesoría Jurídico-Fiscal de Empresas ESIC Business & Marketing School | 2019 – 2020 Experiencia Profesional Asesor Fiscal – L&M Tax Advisors (Zaragoza) Agosto 2020 – Diciembre 2023 - Gestión de declaraciones fiscales de personas físicas y jurídicas. - Asesoramiento en operaciones de reestructuración empresarial. - Preparación de informes de fiscalidad y documentación legal. Asistente Legal – Bufete Torres & Asociados (Barcelona) Enero 2019 – Julio 2020 - Colaboración en redacción de escritos y recursos administrativos. - Análisis legal de operaciones societarias. - Apoyo en trámites ante organismos públicos. Idiomas - Español: Nativo - Inglés: C1 (Advanced Certificate) - Portugués: Intermedio (B1) Marina López Torres Zaragoza, España | +34 677 556 889 | marina.lopez@emailficticio.com LinkedIn: linkedin.com/in/marinalopezfiscal Habilidades Técnicas - Programas: Excel, A3 Asesor, Lexnet, SAGE Despachos - Áreas de conocimiento: Derecho Fiscal, Derecho Societario, Fiscalidad Internacional, Compliance Habilidades Personales - Pensamiento estratégico - Organización y planificación - Trabajo en equipo - Habilidades comunicativas - Responsabilidad y compromiso Otros Datos - Permiso de conducir B - Disponibilidad para viajar - Participación activa en congresos fiscales"
CV_04_jurista_05.pdf," Currículum Vitae Datos Personales Nombre: Dra. Carmen Ruiz Delgado Dirección: Paseo del Parque 9, 29016 Málaga, España Teléfono: +34 699 432 876 Correo electrónico: carmen.ruiz@ejemplo.com Fecha de nacimiento: 17 de junio de 1981 Nacionalidad: Española Perfil Profesional Abogada especializada en Derecho Laboral con más de 13 años de experiencia en asesoría jurídica empresarial, prevención de riesgos laborales y derecho sindical. Sólido conocimiento de legislación nacional e internacional. Bilingüe en inglés y con gran capacidad de liderazgo y gestión de equipos. Experiencia Profesional Directora del Área Laboral - Jurídico Empresarial & Asociados Málaga | 2017 - Actualidad - Liderazgo del equipo jurídico laboral con 7 abogados. - Diseño e implementación de estrategias legales para clientes multinacionales. - Participación en auditorías laborales y negociación colectiva. Abogada Laboral - Estudio Legal Integral Barcelona | 2011 - 2017 - Gestión de casos de despido, sanciones y conflictos colectivos. - Representación de clientes ante inspecciones de trabajo y tribunales. - Redacción de informes jurídicos y asesoramiento preventivo. Educación Máster en Derecho del Trabajo y Recursos Humanos - Universidad Autónoma de Barcelona 2008 - 2009 Licenciatura en Derecho - Universidad de Córdoba 1999 - 2004 Idiomas - Español: Nativo - Inglés: C2 Proficiency (Cambridge Certificate) Habilidades - Derecho laboral individual y colectivo - Gestión y liderazgo de equipos legales - Negociación de convenios colectivos - Auditoría legal y compliance - Asesoría estratégica empresarial"
CV_04_traductor_01.pdf," Curriculum Vitae Nombre: Elisa Krause Dirección: Calle del Arte 56, 29010 Málaga, España Teléfono: +34 633 456 789 Email: elisa.krause@emailfalso.com Nacionalidad: Alemana Perfil Profesional Traductora profesional con amplia experiencia en localización de videojuegos y contenido interactivo. Apasionada por la narrativa digital y el lenguaje adaptado al usuario, con fuertes habilidades para trabajar en entornos colaborativos y orientados a resultados. Experiencia Laboral Traductora Senior - FunText Studios Düsseldorf, Alemania | Abril 2020 - Febrero 2025 - Traducción y adaptación lingüística de videojuegos de distintos géneros. - Gestión de calidad y armonización de estilos en proyectos multilingües. - Apoyo en la elaboración de glosarios y guías de estilo. Asistente de Localización - IndieGames Translation Hub Remoto | Junio 2016 - Marzo 2020 - Traducción y edición de juegos indie. - Coordinación con desarrolladores independientes y equipos de QA. - Implementación de mejoras en la coherencia terminológica y estilística. Educación Grado en Filología Alemana y Traducción - Universidad de Friburgo Alemania | 2011 - 2015 Habilidades - Localización de videojuegos AAA e indie - Alemán nativo e inglés avanzado - Herramientas CAT: SDL Trados Studio, Across, Memsource - Creación y mantenimiento de glosarios - Trabajo en entornos internacionales y dinámicos - Control de calidad lingüística y estilo"
CV_04_traductor_02.pdf," Currículum Vitae Datos Personales Nombre: Marcos Herrera León Dirección: Paseo de las Letras, 42, 29014 Málaga, España Teléfono: +34 688 112 334 Correo electrónico: m.herreraleon@correo.es Perfil Profesional Traductor de videojuegos con más de 4 años de experiencia en localización y revisión de títulos para grandes desarrolladoras. Especializado en adaptar contenidos al mercado español, asegurando una experiencia inmersiva y culturalmente adecuada para el jugador. Motivado, detallista y acostumbrado a trabajar bajo presión en equipos internacionales. Experiencia Profesional Especialista en Localización de Videojuegos NovaText Games, Málaga | 2021 - 2025 - Localización de videojuegos AAA del inglés al español - Validación lingüística en procesos de control de calidad - Participación activa en creación de glosarios y guías de estilo Traductor de Contenidos Interactivos Lexicon Translations, Madrid | 2018 - 2021 - Traducción de guiones, menús, tutoriales y diálogos - Colaboración directa con equipos de desarrollo y QA - Adaptación cultural de contenidos para el mercado hispanohablante Formación Académica Grado en Lenguas Modernas y Traducción Universidad Pablo de Olavide, Sevilla | 2013 - 2017 Habilidades - Inglés avanzado (C1) - Traducción creativa y adaptación cultural - Herramientas CAT: Phrase, Wordfast, SDL Trados - Revisión lingüística y control de calidad - Colaboración en entornos multiculturales - Gestión eficiente de tiempos y plazos"
CV_04_traductor_03.pdf," Curriculum Vitae Información Personal Nombre: Lotte Vermeer Dirección: Calle del Lago 12, 29190 Málaga, España Teléfono: +34 634 876 543 Correo Electrónico: lotte.vermeer@email.com Nacionalidad: Neerlandesa Fecha de nacimiento: 9 de noviembre de 1993 Perfil Profesional Traductora creativa con más de 7 años de experiencia en la localización de videojuegos, interfaces de usuario y contenido narrativo. Enfocada en ofrecer traducciones culturalmente adaptadas y de alta calidad para el público neerlandés. Experiencia Profesional Traductora de Videojuegos Senior (EN > NL) PlayText Studios, Utrecht, Países Bajos Mar 2020 ? Feb 2025 - Traducción de videojuegos RPG, aventuras gráficas y shooters. - Trabajo con CAT tools y plataformas de QA. - Implementación de glosarios y documentación terminológica. Traductora Multimedia y UX BrightVoice Localization, Rotterdam, Países Bajos Ene 2016 ? Feb 2020 Curriculum Vitae - Traducción de interfaces de usuario, menús y contenido móvil. - Adaptación de textos para campañas publicitarias digitales. - Colaboración con equipos de diseño y desarrollo. Formación Académica Grado en Traducción y Lengua Neerlandesa Universidad de Tilburg, Países Bajos 2011 ? 2015 Habilidades Idiomas: Neerlandés (nativo), Inglés (fluido), Español (básico) Herramientas: SDL Trados, Smartling, Crowdin, Office 365 Competencias: Adaptación creativa, Control de calidad lingüístico, Trabajo colaborativo, Gestión eficiente de proyectos"
CV_04_traductor_04.pdf," Currículum Vitae Nombre: Elise Martin Dirección: Paseo de los Tilos 78, 29006 Málaga, España Teléfono: +34 609 876 543 Correo electrónico: elise.martin@emailficticio.com Nacionalidad: Francesa Perfil Profesional Traductora con sólida experiencia en localización de videojuegos y contenidos interactivos. Comprometida con la excelencia lingüística y la adaptación cultural precisa. Enfocada en ofrecer traducciones de calidad y aportar valor a proyectos creativos internacionales. Experiencia Laboral Traductora de Videojuegos - TransPlay Studios, Nantes, Francia (2020 - 2024) - Traducción y adaptación de títulos AAA para el mercado francófono - Participación activa en revisiones lingüísticas - Integración en equipos multidisciplinares de localización Traductora Freelance - Colaboraciones con agencias (2015 - 2020) - Traducción de videojuegos indie, interfaces y manuales de usuario - Control de calidad lingüística y edición de textos localizados Educación Grado en Traducción y Lenguas Aplicadas - Université Rennes 2 (2010 - 2014) Habilidades - Localización de videojuegos y narrativa interactiva - Herramientas CAT (SDL Trados, Memsource, Phrase) - Corrección y edición lingüística - Colaboración intercultural y comunicación efectiva - Gestión de proyectos en entornos dinámicos Idiomas - Francés: Nativo - Inglés: Profesional - Español: Avanzado"
CV_numeropdf_oferta_numerooferta.pdf," Currículum Vitae - Javier Gómez Ruiz Informacion Personal Nombre: Irene Castro Delgado Direccion: Paseo del Prado 18, Valencia, Espana Telefono: +34 699 874 123 Email: irene.castro.dev@example.com LinkedIn: linkedin.com/in/irenecastrodev Perfil Profesional Ingeniera junior en desarrollo de software con enfoque en automatizacion de procesos y recoleccion de datos mediante Python. Detallista y analitica, con competencias en depuracion de codigo, manejo de APIs y scraping estructurado en entornos colaborativos agiles. Experiencia Laboral Python Developer Trainee WebExtract Solutions, Valencia (2023 Presente) - Desarrollo de scripts para extraccion automatizada de datos desde sitios web de contenido educativo y literario. - Trabajo con bibliotecas de scraping (Requests, BeautifulSoup4) y automatizacion con Selenium. - Colaboracion con equipos de QA y DevOps para optimizar pipelines de recoleccion. Asistente de Desarrollo NovaTech Code, Valencia (2022 2023) - Apoyo en tareas de backend con integracion de APIs REST. - Creacion de pruebas funcionales y documentacion de scripts internos. - Participacion en sprints SCRUM y revision de codigo colaborativo. Formacion Academica Grado en Ingenieria de Computadores Universitat de Valencia (2018 2022) Habilidades Currículum Vitae - Javier Gómez Ruiz - Lenguajes: Python, HTML, SQL - Herramientas: Selenium, BeautifulSoup4, Git, Postman - Bases de datos: MySQL, SQLite - APIs REST, testing basico con unittest - Entornos colaborativos: JIRA, GitHub - Idiomas: Espanol (nativo), Ingles (B2), Frances (basico) - Atencion al detalle, planificacion y comunicacion efectiva"
